ACTIVITY DATE,OWNER ID,OWNER NAME,FACILITY ID,FACILITY NAME,RECORD ID,PROGRAM NAME,PROGRAM STATUS,PROGRAM ELEMENT (PE),PE DESCRIPTION,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,SERVICE CODE,SERVICE DESCRIPTION,SCORE,GRADE,SERIAL NUMBER,EMPLOYEE ID,Location,2011 Supervisorial District Boundaries (Official),Census Tracts 2010,Board Approved Statistical Areas,Zip Codes
04/11/2018,OW0101235,"123 BROADWAY PARTNERS, LLC.",FA0137895,STOUT BURGERS & BEER,PR0122092,STOUT BURGERS & BEER,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,111 SANTA&#160;MONICA BLVD,SANTA&#160;MONICA,CA,90401,1,ROUTINE INSPECTION,93,A,DAQGQKMDH,EE0001005,POINT (-118.497602 34.014441),3,372,93,25426
01/03/2017,OW0101235,"123 BROADWAY PARTNERS, LLC.",FA0137895,STOUT BURGERS & BEER,PR0122092,STOUT BURGERS & BEER,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,111 SANTA&#160;MONICA BLVD,SANTA&#160;MONICA,CA,90401,1,ROUTINE INSPECTION,94,A,DAVTNE79Z,EE0001005,POINT (-118.497602 34.014441),3,372,93,25426
07/25/2017,OW0101235,"123 BROADWAY PARTNERS, LLC.",FA0137895,STOUT BURGERS & BEER,PR0122092,STOUT BURGERS & BEER,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,111 SANTA&#160;MONICA BLVD,SANTA&#160;MONICA,CA,90401,1,ROUTINE INSPECTION,97,A,DAWG0VQMS,EE0001005,POINT (-118.497602 34.014441),3,372,93,25426
01/25/2018,OW0102076,"123 SMOOTHIE, INC.",FA0138771,HOLLYWOOD SMOOTHIE,PR0123133,HOLLYWOOD SMOOTHIE,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,12074 LAKEWOOD BLVD,DOWNEY,CA,90242,1,ROUTINE INSPECTION,93,A,DA0V8V5NY,EE0000031,POINT (-118.13055 33.926487),4,1925,303,24682
09/25/2018,OW0102076,"123 SMOOTHIE, INC.",FA0138771,HOLLYWOOD SMOOTHIE,PR0123133,HOLLYWOOD SMOOTHIE,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,12074 LAKEWOOD BLVD,DOWNEY,CA,90242,1,ROUTINE INSPECTION,92,A,DA1SNALER,EE0000031,POINT (-118.13055 33.926487),4,1925,303,24682
10/10/2017,OW0102076,"123 SMOOTHIE, INC.",FA0138771,HOLLYWOOD SMOOTHIE,PR0123133,HOLLYWOOD SMOOTHIE,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,12074 LAKEWOOD BLVD,DOWNEY,CA,90242,401,OWNER INITIATED ROUTINE INSPECT.,98,A,DABGIW07N,EE0000031,POINT (-118.13055 33.926487),4,1925,303,24682
06/12/2017,OW0102076,"123 SMOOTHIE, INC.",FA0138771,HOLLYWOOD SMOOTHIE,PR0123133,HOLLYWOOD SMOOTHIE,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,12074 LAKEWOOD BLVD,DOWNEY,CA,90242,1,ROUTINE INSPECTION,99,A,DAC4IPEW1,EE0000031,POINT (-118.13055 33.926487),4,1925,303,24682
02/08/2019,OW0102076,"123 SMOOTHIE, INC.",FA0138771,HOLLYWOOD SMOOTHIE,PR0123133,HOLLYWOOD SMOOTHIE,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,12074 LAKEWOOD BLVD,DOWNEY,CA,90242,1,ROUTINE INSPECTION,96,A,DAGSK4PU0,EE0000031,POINT (-118.13055 33.926487),4,1925,303,24682
12/20/2016,OW0102076,"123 SMOOTHIE, INC.",FA0138771,HOLLYWOOD SMOOTHIE,PR0123133,HOLLYWOOD SMOOTHIE,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,12074 LAKEWOOD BLVD,DOWNEY,CA,90242,1,ROUTINE INSPECTION,98,A,DAI9VVMNL,EE0000031,POINT (-118.13055 33.926487),4,1925,303,24682
10/03/2017,OW0102076,"123 SMOOTHIE, INC.",FA0138771,HOLLYWOOD SMOOTHIE,PR0123133,HOLLYWOOD SMOOTHIE,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,12074 LAKEWOOD BLVD,DOWNEY,CA,90242,1,ROUTINE INSPECTION,83,B,DATDPHIVX,EE0000031,POINT (-118.13055 33.926487),4,1925,303,24682
09/25/2018,OW0181003,"12620 HAWTHORNE, LLC",FA0174319,WABA GRILL,PR0167211,WABA GRILL,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,12620 HAWTHORNE BLVD UNIT B,HAWTHORNE,CA,90250,1,ROUTINE INSPECTION,96,A,DA1D8IU0G,EE0000996,POINT (-118.352433 33.917392),2,882,10,24687
01/17/2018,OW0181003,"12620 HAWTHORNE, LLC",FA0174319,WABA GRILL,PR0167211,WABA GRILL,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,12620 HAWTHORNE BLVD UNIT B,HAWTHORNE,CA,90250,1,ROUTINE INSPECTION,90,A,DA4APGDIY,EE0000996,POINT (-118.352433 33.917392),2,882,10,24687
12/13/2018,OW0181003,"12620 HAWTHORNE, LLC",FA0174319,WABA GRILL,PR0167211,WABA GRILL,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,12620 HAWTHORNE BLVD UNIT B,HAWTHORNE,CA,90250,1,ROUTINE INSPECTION,92,A,DA4TUTVU2,EE0000996,POINT (-118.352433 33.917392),2,882,10,24687
06/26/2018,OW0181003,"12620 HAWTHORNE, LLC",FA0174319,WABA GRILL,PR0167211,WABA GRILL,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,12620 HAWTHORNE BLVD UNIT B,HAWTHORNE,CA,90250,1,ROUTINE INSPECTION,94,A,DAJKPMJI6,EE0000996,POINT (-118.352433 33.917392),2,882,10,24687
01/18/2017,OW0181003,"12620 HAWTHORNE, LLC",FA0174319,WABA GRILL,PR0167211,WABA GRILL,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,12620 HAWTHORNE BLVD UNIT B,HAWTHORNE,CA,90250,1,ROUTINE INSPECTION,97,A,DAVCFP7J8,EE0000996,POINT (-118.352433 33.917392),2,882,10,24687
07/11/2017,OW0181003,"12620 HAWTHORNE, LLC",FA0174319,WABA GRILL,PR0167211,WABA GRILL,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,12620 HAWTHORNE BLVD UNIT B,HAWTHORNE,CA,90250,1,ROUTINE INSPECTION,97,A,DAVHLRVDO,EE0000996,POINT (-118.352433 33.917392),2,882,10,24687
09/13/2018,OW0254700,132 FLAVORS A ZB ENTERPRISE,FA0263366,HANDEL'S HOMEMADE ICE CREAM,PR0214271,HANDEL'S HOMEMADE ICE CREAM,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,8850 CORBIN AVE,NORTHRIDGE,CA,91324,1,ROUTINE INSPECTION,99,A,DA3D8824Y,EE0000521,POINT (-118.56224 34.231427),3,497,396,18513
03/20/2018,OW0125804,1320 ECHO PARK RESTAURANT LLC,FA0160867,THE HOLLOWAY,PR0148961,THE HOLLOWAY,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1320 ECHO PARK AVE,LOS ANGELES,CA,90026,1,ROUTINE INSPECTION,93,A,DAA0ZU020,EE0000923,POINT (-118.256963 34.077384),1,1598,346,23444
03/16/2017,OW0125804,1320 ECHO PARK RESTAURANT LLC,FA0160867,THE HOLLOWAY,PR0148961,THE HOLLOWAY,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1320 ECHO PARK AVE,LOS ANGELES,CA,90026,1,ROUTINE INSPECTION,95,A,DAB8CLU7L,EE0000923,POINT (-118.256963 34.077384),1,1598,346,23444
09/22/2017,OW0125804,1320 ECHO PARK RESTAURANT LLC,FA0160867,THE HOLLOWAY,PR0148961,THE HOLLOWAY,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1320 ECHO PARK AVE,LOS ANGELES,CA,90026,1,ROUTINE INSPECTION,93,A,DABHZQBRN,EE0000923,POINT (-118.256963 34.077384),1,1598,346,23444
01/22/2019,OW0125804,1320 ECHO PARK RESTAURANT LLC,FA0160867,THE HOLLOWAY,PR0148961,THE HOLLOWAY,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1320 ECHO PARK AVE,LOS ANGELES,CA,90026,1,ROUTINE INSPECTION,83,B,DAKMS3OGT,EE0000923,POINT (-118.256963 34.077384),1,1598,346,23444
06/13/2017,OW0125804,1320 ECHO PARK RESTAURANT LLC,FA0160867,THE HOLLOWAY,PR0148961,THE HOLLOWAY,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1320 ECHO PARK AVE,LOS ANGELES,CA,90026,1,ROUTINE INSPECTION,92,A,DAN3R9AFK,EE0000923,POINT (-118.256963 34.077384),1,1598,346,23444
10/09/2018,OW0125804,1320 ECHO PARK RESTAURANT LLC,FA0160867,THE HOLLOWAY,PR0148961,THE HOLLOWAY,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1320 ECHO PARK AVE,LOS ANGELES,CA,90026,1,ROUTINE INSPECTION,90,A,DAP5WR2QP,EE0000923,POINT (-118.256963 34.077384),1,1598,346,23444
06/19/2018,OW0125804,1320 ECHO PARK RESTAURANT LLC,FA0160867,THE HOLLOWAY,PR0148961,THE HOLLOWAY,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1320 ECHO PARK AVE,LOS ANGELES,CA,90026,1,ROUTINE INSPECTION,92,A,DAVHDAITM,EE0000923,POINT (-118.256963 34.077384),1,1598,346,23444
07/26/2018,OW0000360,133 HACIENDA INC,FA0049147,SUBWAY #28164,PR0016314,SUBWAY #28164,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,133 S HACIENDA BLVD,HACIENDA HEIGHTS,CA,91745,1,ROUTINE INSPECTION,97,A,DAGCKRHGO,EE0000744,POINT (-117.957596 34.021235),1,1976,12,9327
10/25/2017,OW0000360,133 HACIENDA INC,FA0049147,SUBWAY #28164,PR0016314,SUBWAY #28164,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,133 S HACIENDA BLVD,HACIENDA HEIGHTS,CA,91745,1,ROUTINE INSPECTION,98,A,DANZHBDH8,EE0000744,POINT (-117.957596 34.021235),1,1976,12,9327
07/24/2017,OW0100663,"13321 ARTESIA, INC.",FA0137579,ZION MARKET,PR0121690,MEAT & SEAFOOD,INACTIVE,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",13321 ARTESIA BLVD,CERRITOS,CA,90703-1316,1,ROUTINE INSPECTION,90,A,DA0GMNZJC,EE0000535,POINT (-118.047879 33.873311),4,2082,299,26324
06/01/2017,OW0100663,"13321 ARTESIA, INC.",FA0137579,ZION MARKET,PR0121691,DELI,INACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,13321 ARTESIA BLVD,CERRITOS,CA,90703-1316,1,ROUTINE INSPECTION,92,A,DA6QY5A7Q,EE0000535,POINT (-118.047879 33.873311),4,2082,299,26324
11/10/2016,OW0100663,"13321 ARTESIA, INC.",FA0137579,ZION MARKET,PR0121691,DELI,INACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,13321 ARTESIA BLVD,CERRITOS,CA,90703-1316,1,ROUTINE INSPECTION,95,A,DAFFTBROK,EE0000535,POINT (-118.047879 33.873311),4,2082,299,26324
09/20/2017,OW0100663,"13321 ARTESIA, INC.",FA0137579,ZION MARKET,PR0121691,DELI,INACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,13321 ARTESIA BLVD,CERRITOS,CA,90703-1316,1,ROUTINE INSPECTION,85,B,DAGGUZDV3,EE0000535,POINT (-118.047879 33.873311),4,2082,299,26324
09/15/2016,OW0100663,"13321 ARTESIA, INC.",FA0137579,ZION MARKET,PR0121692,MARKET,INACTIVE,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",13321 ARTESIA BLVD,CERRITOS,CA,90703-1316,1,ROUTINE INSPECTION,86,B,DAJV575FJ,EE0000535,POINT (-118.047879 33.873311),4,2082,299,26324
07/24/2017,OW0100663,"13321 ARTESIA, INC.",FA0137579,ZION MARKET,PR0121692,MARKET,INACTIVE,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",13321 ARTESIA BLVD,CERRITOS,CA,90703-1316,1,ROUTINE INSPECTION,90,A,DAQIL7A5V,EE0000535,POINT (-118.047879 33.873311),4,2082,299,26324
02/28/2017,OW0100663,"13321 ARTESIA, INC.",FA0137579,ZION MARKET,PR0121690,MEAT & SEAFOOD,INACTIVE,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",13321 ARTESIA BLVD,CERRITOS,CA,90703-1316,1,ROUTINE INSPECTION,91,A,DAS0W5TRK,EE0000535,POINT (-118.047879 33.873311),4,2082,299,26324
11/10/2016,OW0100663,"13321 ARTESIA, INC.",FA0137579,ZION MARKET,PR0121690,MEAT & SEAFOOD,INACTIVE,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",13321 ARTESIA BLVD,CERRITOS,CA,90703-1316,1,ROUTINE INSPECTION,90,A,DASFZTHHR,EE0000535,POINT (-118.047879 33.873311),4,2082,299,26324
01/24/2019,OW0248733,13359 CORP.,FA0255896,WOOD AND WATER,PR0205627,WOOD AND WATER,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,13359 VENTURA BLVD,SHERMAN OAKS,CA,91423,1,ROUTINE INSPECTION,91,A,DAB4STNKG,EE0000214,POINT (-118.424449 34.146903),3,1358,44,19736
04/05/2018,OW0248733,13359 CORP.,FA0255896,WOOD AND WATER,PR0205627,WOOD AND WATER,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,13359 VENTURA BLVD,SHERMAN OAKS,CA,91423,1,ROUTINE INSPECTION,93,A,DAMFTG0IC,EE0000214,POINT (-118.424449 34.146903),3,1358,44,19736
06/29/2018,OW0000377,1355 FLORENCE INC.,FA0038204,TOM'S LIQUOR AND MARKET,PR0024936,TOM'S LIQUOR AND MARKET,ACTIVE,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1355 W FLORENCE AVE,LOS ANGELES,CA,90044,1,ROUTINE INSPECTION,97,A,DA5YNILIT,EE0001093,POINT (-118.299942 33.974584),2,1099,348,23675
12/20/2016,OW0000377,1355 FLORENCE INC.,FA0038204,TOM'S LIQUOR AND MARKET,PR0024936,TOM'S LIQUOR AND MARKET,ACTIVE,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1355 W FLORENCE AVE,LOS ANGELES,CA,90044,1,ROUTINE INSPECTION,95,A,DASPTF0QT,EE0001093,POINT (-118.299942 33.974584),2,1099,348,23675
12/13/2018,OW0255224,"13TH FLOOR/PILOT, LLC",FA0264041,CINNABON,PR0215095,CINNABON,ACTIVE,1630,RESTAURANT (0-30) SEATS LOW RISK,1000 UNIVERSAL CITY PLZ STE H103,UNIVERSAL CITY,CA,91608,1,ROUTINE INSPECTION,94,A,DAEZA2F41,EE0000367,,,,,
09/11/2018,OW0255224,"13TH FLOOR/PILOT, LLC",FA0264004,CINNABON,PR0214990,CINNABON,ACTIVE,1630,RESTAURANT (0-30) SEATS LOW RISK,2134 MONTEBELLO BLVD,MONTEBELLO,CA,90640-2170,1,ROUTINE INSPECTION,97,A,DAIMWPDF0,EE0000998,,,,,
01/08/2019,OW0255224,"13TH FLOOR/PILOT, LLC",FA0266293,CINNABON,PR0217606,CINNABON,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,9301 TAMPA AVE # 108,NORTHRIDGE,CA,91324,1,ROUTINE INSPECTION,96,A,DAKOIB2AK,EE0000688,POINT (-118.553575 34.239114),5,505,396,18513
01/17/2018,OW0248350,"141 CENTRAL AVE , LLC",FA0255373,PRIME PIZZA,PR0205036,PRIME PIZZA,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,141 CENTRAL AVE,LOS ANGELES,CA,90012,1,ROUTINE INSPECTION,94,A,DA0R15RE3,EE0000360,POINT (-118.239311 34.048025),1,1247,365,22728
10/16/2018,OW0248350,"141 CENTRAL AVE , LLC",FA0255373,PRIME PIZZA,PR0205036,PRIME PIZZA,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,141 CENTRAL AVE,LOS ANGELES,CA,90012,1,ROUTINE INSPECTION,93,A,DAPS0DS4J,EE0000360,POINT (-118.239311 34.048025),1,1247,365,22728
05/31/2018,OW0248350,"141 CENTRAL AVE , LLC",FA0255373,PRIME PIZZA,PR0205036,PRIME PIZZA,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,141 CENTRAL AVE,LOS ANGELES,CA,90012,1,ROUTINE INSPECTION,96,A,DAZOLZ19G,EE0000360,POINT (-118.239311 34.048025),1,1247,365,22728
01/22/2019,OW0255473,14221 FIGUEROA,FA0264297,14221 FIGUEROA,PR0215375,14221 FIGUEROA,ACTIVE,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",14221 S FIGUEROA ST,LOS ANGELES,CA,90061,1,ROUTINE INSPECTION,97,A,DAFCU3IRI,EE0001129,POINT (-118.282753 33.902338),2,849,367,24355
02/07/2017,OW0000411,143 S LA BREA INC.,FA0051785,THE SYCAMORE KITCHEN,PR0024823,THE SYCAMORE KITCHEN,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,143 S LA BREA AVE,LOS ANGELES,CA,90036,1,ROUTINE INSPECTION,97,A,DA90UCP32,EE0000828,POINT (-118.344029 34.072363),3,1492,387,23667
03/11/2019,OW0000411,143 S LA BREA INC.,FA0051785,THE SYCAMORE KITCHEN,PR0024823,THE SYCAMORE KITCHEN,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,143 S LA BREA AVE,LOS ANGELES,CA,90036,1,ROUTINE INSPECTION,95,A,DAG57RTL1,EE0000828,POINT (-118.344029 34.072363),3,1492,387,23667
12/11/2018,OW0000411,143 S LA BREA INC.,FA0051785,THE SYCAMORE KITCHEN,PR0024823,THE SYCAMORE KITCHEN,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,143 S LA BREA AVE,LOS ANGELES,CA,90036,1,ROUTINE INSPECTION,97,A,DAHZ57UD9,EE0000828,POINT (-118.344029 34.072363),3,1492,387,23667
09/14/2016,OW0000411,143 S LA BREA INC.,FA0051785,THE SYCAMORE KITCHEN,PR0024823,THE SYCAMORE KITCHEN,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,143 S LA BREA AVE,LOS ANGELES,CA,90036,1,ROUTINE INSPECTION,98,A,DAIFBJCTN,EE0000828,POINT (-118.344029 34.072363),3,1492,387,23667
07/17/2018,OW0000411,143 S LA BREA INC.,FA0051785,THE SYCAMORE KITCHEN,PR0024823,THE SYCAMORE KITCHEN,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,143 S LA BREA AVE,LOS ANGELES,CA,90036,1,ROUTINE INSPECTION,93,A,DAR0IPMFV,EE0000828,POINT (-118.344029 34.072363),3,1492,387,23667
10/03/2017,OW0000411,143 S LA BREA INC.,FA0051785,THE SYCAMORE KITCHEN,PR0024823,THE SYCAMORE KITCHEN,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,143 S LA BREA AVE,LOS ANGELES,CA,90036,1,ROUTINE INSPECTION,95,A,DATXUMPSC,EE0000828,POINT (-118.344029 34.072363),3,1492,387,23667
03/27/2018,OW0000411,143 S LA BREA INC.,FA0051785,THE SYCAMORE KITCHEN,PR0024823,THE SYCAMORE KITCHEN,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,143 S LA BREA AVE,LOS ANGELES,CA,90036,1,ROUTINE INSPECTION,96,A,DAWYC0QL7,EE0000828,POINT (-118.344029 34.072363),3,1492,387,23667
06/07/2017,OW0000411,143 S LA BREA INC.,FA0051785,THE SYCAMORE KITCHEN,PR0024823,THE SYCAMORE KITCHEN,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,143 S LA BREA AVE,LOS ANGELES,CA,90036,1,ROUTINE INSPECTION,98,A,DAZ2W7LBD,EE0000828,POINT (-118.344029 34.072363),3,1492,387,23667
10/17/2016,OW0130738,1430  N. LABREA LLC,FA0167762,1430 N LA BREA LLC,PR0158146,1430 N LA BREA LLC,ACTIVE,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1430 N LA BREA AVE,INGLEWOOD,CA,90302-1219,1,ROUTINE INSPECTION,99,A,DA40B82NK,EE0000836,POINT (-118.358311 33.98078),2,943,13,25422
08/10/2017,OW0130738,1430  N. LABREA LLC,FA0167762,1430 N LA BREA LLC,PR0158146,1430 N LA BREA LLC,ACTIVE,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1430 N LA BREA AVE,INGLEWOOD,CA,90302-1219,1,ROUTINE INSPECTION,99,A,DAZ0DUQT5,EE0000836,POINT (-118.358311 33.98078),2,943,13,25422
12/14/2018,OW0130738,1430  N. LABREA LLC,FA0167762,1430 N LA BREA LLC,PR0158146,1430 N LA BREA LLC,ACTIVE,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1430 N LA BREA AVE,INGLEWOOD,CA,90302-1219,1,ROUTINE INSPECTION,99,A,DAZFH2BMO,EE0000836,POINT (-118.358311 33.98078),2,943,13,25422
10/27/2016,OW0000433,1449 2ND STREET LLC,FA0015040,CHLOE,PR0020737,CHLOE,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1449 2ND ST,SANTA&#160;MONICA,CA,90401,1,ROUTINE INSPECTION,93,A,DAB1YCHHF,EE0001005,POINT (-118.495735 34.013748),3,372,93,25426
06/05/2017,OW0000433,1449 2ND STREET LLC,FA0015040,CHLOE,PR0020737,CHLOE,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1449 2ND ST,SANTA&#160;MONICA,CA,90401,1,ROUTINE INSPECTION,94,A,DAPU0IGI5,EE0001005,POINT (-118.495735 34.013748),3,372,93,25426
11/30/2017,OW0000433,1449 2ND STREET LLC,FA0015040,CHLOE,PR0020737,CHLOE,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1449 2ND ST,SANTA&#160;MONICA,CA,90401,1,ROUTINE INSPECTION,90,A,DAPWAC0EM,EE0001005,POINT (-118.495735 34.013748),3,372,93,25426
07/19/2018,OW0000433,1449 2ND STREET LLC,FA0015040,CHLOE,PR0020737,CHLOE,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1449 2ND ST,SANTA&#160;MONICA,CA,90401,1,ROUTINE INSPECTION,95,A,DAWZL0XS1,EE0001005,POINT (-118.495735 34.013748),3,372,93,25426
03/24/2017,OW0000443,147 CORP,FA0061731,EMBASSY KITCHEN,PR0015945,EMBASSY KITCHEN,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,218 S SAN GABRIEL BLVD,SAN GABRIEL,CA,91776,1,ROUTINE INSPECTION,94,A,DA3H5OZWU,EE0000242,,,,,
11/13/2018,OW0000443,147 CORP,FA0061731,EMBASSY KITCHEN,PR0015945,EMBASSY KITCHEN,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,218 S SAN GABRIEL BLVD,SAN GABRIEL,CA,91776,1,ROUTINE INSPECTION,90,A,DAB18RGEO,EE0000242,,,,,
11/08/2016,OW0000443,147 CORP,FA0061731,EMBASSY KITCHEN,PR0015945,EMBASSY KITCHEN,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,218 S SAN GABRIEL BLVD,SAN GABRIEL,CA,91776,1,ROUTINE INSPECTION,96,A,DAGLCEDBV,EE0000242,,,,,
02/21/2018,OW0000443,147 CORP,FA0061731,EMBASSY KITCHEN,PR0015945,EMBASSY KITCHEN,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,218 S SAN GABRIEL BLVD,SAN GABRIEL,CA,91776,1,ROUTINE INSPECTION,91,A,DAK740KDN,EE0000242,,,,,
11/06/2017,OW0000443,147 CORP,FA0061731,EMBASSY KITCHEN,PR0015945,EMBASSY KITCHEN,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,218 S SAN GABRIEL BLVD,SAN GABRIEL,CA,91776,1,ROUTINE INSPECTION,83,B,DAQNLCUPZ,EE0000242,,,,,
07/02/2018,OW0000443,147 CORP,FA0061731,EMBASSY KITCHEN,PR0015945,EMBASSY KITCHEN,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,218 S SAN GABRIEL BLVD,SAN GABRIEL,CA,91776,1,ROUTINE INSPECTION,91,A,DAZAWFSXH,EE0000242,,,,,
08/10/2018,OW0000451,14856 MAGNOLIA BLVD BUSINESS,FA0003131,14856 MAGNOLIA BLVD BUSINESS,PR0013388,14856 MAGNOLIA BLVD BUSINESS,ACTIVE,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",14856 MAGNOLIA BLVD,SHERMAN OAKS,CA,91403,1,ROUTINE INSPECTION,98,A,DAGFGKGSV,EE0000682,POINT (-118.455744 34.164858),3,477,44,19732
06/06/2017,OW0000451,14856 MAGNOLIA BLVD BUSINESS,FA0003131,14856 MAGNOLIA BLVD BUSINESS,PR0013388,14856 MAGNOLIA BLVD BUSINESS,ACTIVE,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",14856 MAGNOLIA BLVD,SHERMAN OAKS,CA,91403,1,ROUTINE INSPECTION,89,B,DAHC0COPW,EE0000682,POINT (-118.455744 34.164858),3,477,44,19732
12/26/2017,OW0000451,14856 MAGNOLIA BLVD BUSINESS,FA0003131,14856 MAGNOLIA BLVD BUSINESS,PR0013388,14856 MAGNOLIA BLVD BUSINESS,ACTIVE,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",14856 MAGNOLIA BLVD,SHERMAN OAKS,CA,91403,1,ROUTINE INSPECTION,94,A,DAXQEQGBG,EE0000682,POINT (-118.455744 34.164858),3,477,44,19732
03/30/2017,OW0238606,"1536 WESTERN HOSPITALLTY , LLC",FA0243106,WHITE HORSE,PR0191334,WHITE HORSE,ACTIVE,1630,RESTAURANT (0-30) SEATS LOW RISK,1532 S WESTERN AVE,LOS ANGELES,CA,90006,1,ROUTINE INSPECTION,97,A,DAA0NNCGW,EE0000857,POINT (-118.309024 34.044803),2,1166,155,22723
03/01/2017,OW0101063,1542 HOLT RESTAURANT ET AL,FA0021414,EL 7 MARES RESTAURANT,PR0044672,EL 7 MARES RESTAURANT,INACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,1542 W HOLT AVE,POMONA,CA,91767-2158,1,ROUTINE INSPECTION,86,B,DAJYVVT9D,EE0000742,POINT (-117.775913 34.061739),1,2270,83,10130
09/15/2016,OW0101063,1542 HOLT RESTAURANT ET AL,FA0021414,EL 7 MARES RESTAURANT,PR0044672,EL 7 MARES RESTAURANT,INACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,1542 W HOLT AVE,POMONA,CA,91767-2158,1,ROUTINE INSPECTION,91,A,DAPOIHSW0,EE0000742,POINT (-117.775913 34.061739),1,2270,83,10130
03/02/2017,OW0101063,1542 HOLT RESTAURANT ET AL,FA0021414,EL 7 MARES RESTAURANT,PR0044672,EL 7 MARES RESTAURANT,INACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,1542 W HOLT AVE,POMONA,CA,91767-2158,401,OWNER INITIATED ROUTINE INSPECT.,96,A,DAZAXCLRE,EE0000742,POINT (-117.775913 34.061739),1,2270,83,10130
